tab_vendaitem_id_vendaitem;tab_vendaitem_id_venda;tab_vendaitem_id_entidade;tab_vendaitem_id_produto;tab_vendaitem_id_produtotipo;tab_vendaitem_qtd;tab_vendaitem_preco;tab_vendaitem_desconto;tab_vendaitem_estornado;tab_vendaitem_obs;tab_vendaitem_complemento;tab_vendaitem_composicao
1;1591;2;9;2;1.000;85.00;0.00;0;;;
1;1592;2;9;2;5.000;85.00;0.00;0;;;
1;1593;2;9;2;10.000;85.00;0.00;0;"do dia 07/02/25";;
1;1594;2;12;2;1.000;120.00;0.00;0;;;
1;1595;2;10;2;1.000;115.00;0.00;0;;;
1;1596;2;9;2;1.000;85.00;0.00;0;;;
1;1597;2;9;2;19.000;85.00;0.00;0;;;
1;1598;2;9;2;1.000;85.00;0.00;0;;;
1;1599;2;9;2;5.000;85.00;0.00;0;;;
1;1600;2;9;2;8.000;85.00;0.00;0;;;
1;1601;2;9;2;26.000;85.00;0.00;0;;;
1;1602;2;12;2;1.000;120.00;0.00;0;;;
1;1603;2;9;2;1.000;85.00;0.00;0;;;
1;1604;2;9;2;1.000;85.00;0.00;0;;;
1;1605;2;8;2;3.000;105.00;0.00;0;"1 jd rosa- 2 jd olga";;
1;1606;2;9;2;2.000;87.00;0.00;0;;;
1;1607;2;8;2;1.000;95.00;0.00;0;;;
1;1608;2;9;2;2.000;85.00;0.00;0;;;
1;1609;2;8;2;2.000;90.00;0.00;0;;;
1;1610;2;9;2;10.000;85.00;0.00;0;;;
1;1611;2;10;2;1.000;115.00;0.00;0;;;
1;1612;2;10;2;1.000;115.00;0.00;0;;;
1;1613;2;9;2;20.000;85.00;0.00;0;;;
1;1614;2;12;2;1.000;120.00;0.00;0;;;
1;1615;2;10;2;1.000;115.00;0.00;0;;;
1;1616;2;10;2;1.000;115.00;0.00;0;;;
1;1617;2;9;2;1.000;85.00;0.00;0;;;
1;1618;2;12;2;1.000;120.00;0.00;0;;;
1;1619;2;8;2;3.000;100.00;0.00;0;;;
1;1620;2;10;2;1.000;115.00;0.00;0;;;
1;1621;2;8;2;2.000;90.00;0.00;0;;;
1;1622;2;10;2;1.000;115.00;0.00;0;;;
1;1623;2;9;2;1.000;85.00;0.00;0;;;
1;1624;170;12;2;1.000;120.00;0.00;0;;;
1;1625;170;12;2;1.000;112.00;0.00;0;;;
1;1626;170;12;2;1.000;120.00;0.00;0;;;
1;1627;2;8;2;1.000;110.00;0.00;0;;;
1;1628;2;8;2;2.000;100.00;0.00;0;;;
1;1629;2;12;2;1.000;120.00;0.00;0;;;
1;1631;2;12;2;1.000;120.00;0.00;0;;;
1;1632;2;12;2;1.000;120.00;0.00;0;;;
1;1633;2;10;2;1.000;115.00;0.00;0;;;
1;1634;2;12;2;1.000;120.00;0.00;0;;;
1;1635;2;8;2;2.000;90.00;0.00;0;;;
1;1636;2;12;2;1.000;120.00;0.00;0;;;
1;1637;2;12;2;1.000;120.00;0.00;0;;;
1;1638;2;9;2;10.000;85.00;0.00;0;;;
1;1639;2;12;2;1.000;120.00;0.00;0;;;
1;1640;2;9;2;13.000;85.00;0.00;0;;;
1;1641;2;9;2;3.000;85.00;0.00;0;;;
1;1642;2;9;2;4.000;85.00;0.00;0;;;
1;1643;2;9;2;10.000;85.00;0.00;0;;;
1;1644;2;9;2;22.000;85.00;0.00;0;;;
1;1645;2;10;2;1.000;115.00;0.00;0;;;
1;1646;2;8;2;1.000;100.00;0.00;0;;;
1;1648;2;12;2;1.000;120.00;0.00;0;;;
1;1649;2;12;2;1.000;120.00;0.00;0;;;
1;1650;2;9;2;1.000;85.00;0.00;0;;;
1;1651;2;10;2;1.000;115.00;0.00;0;;;
1;1652;2;9;2;1.000;85.00;0.00;0;;;
1;1653;2;12;2;1.000;120.00;0.00;0;;;
1;1654;2;12;2;1.000;120.00;0.00;0;;;
1;1655;2;9;2;1.000;85.00;0.00;0;;;
1;1656;2;9;2;1.000;85.00;0.00;0;;;
1;1657;2;9;2;4.000;85.00;0.00;0;;;
1;1658;2;12;2;1.000;120.00;0.00;0;;;
1;1659;2;9;2;1.000;85.00;0.00;0;;;
1;1660;2;9;2;2.000;85.00;0.00;0;;;
1;1661;1;12;2;1.000;120.00;0.00;0;;;
1;1663;2;12;2;1.000;120.00;0.00;0;;;
1;1664;2;9;2;1.000;85.00;0.00;0;;;
1;1665;2;9;2;1.000;85.00;0.00;0;;;
1;1666;2;10;2;1.000;115.00;0.00;0;;;
1;1667;2;9;2;3.000;85.00;0.00;0;;;
1;1668;2;12;2;1.000;120.00;0.00;0;;;
1;1669;2;12;2;1.000;120.00;0.00;0;;;
1;1670;2;12;2;1.000;120.00;0.00;0;;;
1;1671;2;12;2;1.000;120.00;0.00;0;;;
1;1672;2;12;2;1.000;120.00;0.00;0;;;
1;1673;2;10;2;1.000;115.00;0.00;0;;;
1;1674;2;12;2;1.000;120.00;0.00;0;;;
1;1675;2;9;2;1.000;85.00;0.00;0;;;
1;1676;2;12;2;1.000;120.00;0.00;0;;;
1;1677;2;9;2;2.000;85.00;0.00;1;;;
1;1678;2;12;2;1.000;120.00;0.00;0;;;
1;1679;2;9;2;1.000;85.00;0.00;0;;;
1;1680;2;9;2;20.000;85.00;0.00;0;;;
1;1682;2;4;1;1.000;200.00;0.00;1;;;
1;1683;2;10;2;1.000;115.00;0.00;0;;;
1;1684;2;12;2;1.000;120.00;0.00;0;;;
1;1685;2;9;2;2.000;85.00;0.00;1;;;
1;1686;2;9;2;1.000;85.00;0.00;0;;;
1;1687;2;9;2;1.000;85.00;0.00;0;;;
1;1688;2;12;2;1.000;120.00;0.00;0;;;
1;1689;2;9;2;1.000;85.00;0.00;0;;;
1;1690;2;9;2;2.000;85.00;0.00;0;;;
1;1692;2;12;2;1.000;120.00;0.00;0;;;
1;1693;2;12;2;1.000;120.00;0.00;0;;;
1;1694;2;12;2;1.000;120.00;0.00;0;;;
1;1695;2;9;2;9.000;85.00;0.00;0;;;
1;1696;2;9;2;20.000;85.00;0.00;0;;;
1;1697;2;8;2;1.000;103.00;0.00;0;;;
1;1698;2;9;2;1.000;85.00;0.00;0;;;
1;1699;2;9;2;3.000;85.00;0.00;0;;;
1;1700;2;12;2;1.000;130.00;0.00;0;;;
1;1701;2;12;2;1.000;120.00;0.00;0;;;
1;1702;2;9;2;19.000;85.00;0.00;0;;;
1;1704;2;12;2;1.000;120.00;0.00;0;;;
1;1705;2;9;2;2.000;85.00;0.00;0;;;
1;1706;2;8;2;3.000;105.00;0.00;0;"1olga -2 rosas";;
1;1707;2;8;2;1.000;95.00;0.00;0;;;
1;1708;2;9;2;3.000;85.00;0.00;0;;;
1;1709;2;8;2;1.000;90.00;0.00;0;;;
1;1710;2;12;2;1.000;120.00;0.00;0;;;
1;1711;2;12;2;1.000;120.00;0.00;0;;;
1;1712;2;12;2;1.000;120.00;0.00;0;;;
1;1713;2;10;2;1.000;115.00;0.00;0;;;
1;1714;2;8;2;1.000;100.00;0.00;0;;;
1;1715;2;9;2;2.000;85.00;0.00;0;;;
1;1716;2;9;2;2.000;109.00;0.00;0;;;
1;1717;2;9;2;2.000;85.00;0.00;0;;;
1;1718;2;9;2;3.000;90.00;0.00;0;;;
1;1719;2;12;2;1.000;120.00;0.00;0;;;
1;1720;2;9;2;3.000;95.00;0.00;1;;;
1;1721;2;12;2;1.000;120.00;0.00;0;;;
1;1722;2;9;2;1.000;85.00;0.00;0;;;
1;1723;2;10;2;1.000;115.00;0.00;0;;;
1;1724;1;2;1;2.000;630.00;0.00;0;;;
1;1725;1;12;2;2.000;100.00;0.00;0;;;
1;1726;2;12;2;1.000;120.00;0.00;0;;;
1;1727;2;8;2;2.000;95.00;0.00;0;;;
1;1728;2;12;2;1.000;120.00;0.00;0;;;
1;1729;2;9;2;2.000;85.00;0.00;0;;;
1;1730;2;9;2;20.000;85.00;0.00;0;;;
1;1732;2;12;2;1.000;130.00;0.00;0;;;
1;1733;2;9;2;20.000;85.00;0.00;0;;;
1;1734;2;8;2;2.000;100.00;0.00;0;;;
1;1735;2;4;1;1.000;0.00;0.00;0;;;
1;1737;2;12;2;1.000;120.00;0.00;0;;;
1;1738;2;12;2;1.000;130.00;0.00;0;;;
1;1739;2;8;2;1.000;100.00;0.00;0;;;
1;1740;2;12;2;1.000;120.00;0.00;0;;;
1;1741;2;9;2;10.000;85.00;0.00;0;;;
1;1742;2;9;2;1.000;85.00;0.00;0;;;
1;1743;2;10;2;1.000;115.00;0.00;0;;;
1;1744;2;9;2;1.000;85.00;0.00;0;;;
1;1745;2;12;2;1.000;120.00;0.00;0;;;
1;1747;2;9;2;1.000;85.00;0.00;0;;;
1;1748;2;10;2;1.000;115.00;0.00;0;;;
1;1749;2;10;2;1.000;115.00;0.00;0;;;
1;1750;2;9;2;1.000;85.00;0.00;0;;;
1;1751;2;8;2;1.000;105.00;0.00;0;;;
1;1754;2;9;2;17.000;85.00;0.00;0;;;
1;1755;2;4;1;6.000;0.00;0.00;0;;;
1;1756;2;9;2;14.000;85.00;0.00;0;;;
1;1757;2;8;2;1.000;95.00;0.00;0;;;
1;1759;2;12;2;1.000;120.00;0.00;0;;;
1;1760;2;12;2;1.000;120.00;0.00;0;;;
1;1762;2;12;2;1.000;115.00;0.00;0;;;
1;1763;2;9;2;15.000;82.00;0.00;0;;;
1;1764;2;9;2;3.000;85.00;0.00;0;;;
1;1765;2;8;2;1.000;95.00;0.00;0;;;
1;1766;2;8;2;1.000;105.00;0.00;0;;;
1;1768;2;12;2;1.000;120.00;0.00;0;;;
1;1769;2;8;2;1.000;110.00;0.00;0;;;
1;1770;2;9;2;1.000;85.00;0.00;0;;;
1;1771;2;12;2;1.000;120.00;0.00;0;;;
1;1772;1;12;2;1.000;120.00;0.00;0;;;
1;1773;2;10;2;1.000;115.00;0.00;0;;;
1;1774;2;9;2;1.000;85.00;0.00;0;;;
1;1775;2;12;2;1.000;120.00;0.00;0;;;
1;1776;2;9;2;6.000;85.00;0.00;0;;;
1;1777;2;8;2;2.000;90.00;0.00;0;;;
1;1778;2;8;2;1.000;100.00;0.00;0;;;
1;1780;2;12;2;1.000;120.00;0.00;0;;;
1;1781;2;12;2;1.000;120.00;0.00;0;;;
1;1782;2;12;2;1.000;120.00;0.00;0;;;
1;1783;2;10;2;1.000;115.00;0.00;0;;;
1;1784;2;12;2;1.000;120.00;0.00;0;;;
1;1785;2;9;2;20.000;85.00;0.00;0;;;
1;1786;2;9;2;2.000;85.00;0.00;0;;;
1;1787;2;9;2;18.000;85.00;0.00;0;;;
1;1788;2;12;2;1.000;120.00;0.00;0;;;
1;1789;2;10;2;1.000;115.00;15.00;0;;;
1;1790;2;9;2;3.000;85.00;0.00;0;;;
1;1791;2;12;2;1.000;120.00;0.00;0;;;
1;1792;2;9;2;3.000;85.00;0.00;0;;;
1;1793;2;10;2;1.000;115.00;0.00;0;;;
1;1794;2;12;2;1.000;120.00;0.00;0;;;
1;1795;2;12;2;1.000;120.00;0.00;0;;;
1;1796;2;8;2;1.000;100.00;0.00;0;;;
1;1797;2;10;2;1.000;115.00;0.00;0;;;
1;1798;2;9;2;3.000;85.00;0.00;0;;;
1;1799;2;9;2;1.000;85.00;0.00;0;;;
1;1801;2;12;2;1.000;120.00;0.00;0;;;
1;1802;2;9;2;3.000;85.00;0.00;0;;;
1;1803;2;9;2;1.000;85.00;0.00;0;;;
1;1804;2;10;2;1.000;115.00;0.00;0;;;
1;1805;2;12;2;1.000;120.00;0.00;0;;;
1;1807;2;10;2;1.000;115.00;0.00;0;;;
1;1808;2;9;2;1.000;85.00;0.00;0;;;
1;1809;2;10;2;1.000;115.00;0.00;0;;;
1;1810;2;9;2;4.000;85.00;0.00;0;;;
1;1811;2;9;2;6.000;85.00;0.00;0;;;
1;1812;2;9;2;10.000;85.00;0.00;0;;;
1;1813;2;9;2;10.000;85.00;0.00;0;;;
1;1814;2;8;2;2.000;105.00;0.00;0;;;
1;1815;2;9;2;2.000;87.00;0.00;0;;;
1;1816;2;9;2;3.000;85.00;0.00;0;;;
1;1817;2;12;2;1.000;120.00;0.00;0;;;
1;1818;2;10;2;1.000;115.00;0.00;0;;;
1;1819;2;8;2;1.000;100.00;0.00;0;;;
1;1820;2;12;2;1.000;120.00;0.00;0;;;
1;1821;2;12;2;1.000;120.00;0.00;0;;;
1;1822;2;9;2;4.000;85.00;0.00;0;;;
1;1823;2;8;2;1.000;90.00;0.00;0;;;
1;1825;2;9;2;3.000;85.00;0.00;0;;;
1;1826;2;8;2;3.000;95.00;0.00;0;;;
1;1827;2;8;2;2.000;90.00;0.00;0;;;
1;1828;2;9;2;2.000;85.00;0.00;0;;;
1;1829;2;12;2;2.000;120.00;0.00;0;;;
1;1830;2;9;2;3.000;85.00;0.00;0;;;
1;1831;2;12;2;1.000;120.00;0.00;0;;;
1;1832;2;8;2;1.000;100.00;0.00;0;;;
1;1833;2;12;2;1.000;120.00;0.00;0;;;
1;1834;2;10;2;1.000;115.00;0.00;0;;;
1;1835;2;9;2;2.000;85.00;0.00;0;;;
1;1836;2;8;2;3.000;100.00;0.00;0;;;
1;1837;2;9;2;2.000;85.00;0.00;1;;;
1;1838;2;12;2;1.000;120.00;0.00;0;;;
1;1839;2;10;2;1.000;115.00;0.00;0;;;
1;1840;2;12;2;1.000;120.00;0.00;0;;;
1;1841;2;12;2;1.000;120.00;0.00;0;;;
1;1842;2;9;2;5.000;85.00;0.00;0;;;
1;1843;2;10;2;1.000;115.00;0.00;0;;;
1;1844;2;12;2;1.000;120.00;0.00;0;;;
1;1845;2;10;2;1.000;115.00;0.00;0;;;
1;1846;2;12;2;1.000;120.00;0.00;1;;;
1;1847;2;10;2;1.000;115.00;0.00;0;;;
1;1848;2;10;2;1.000;115.00;0.00;0;;;
1;1849;2;12;2;1.000;120.00;0.00;0;;;
1;1850;2;9;2;1.000;85.00;0.00;0;;;
1;1852;2;12;2;1.000;120.00;0.00;0;;;
1;1853;2;12;2;1.000;120.00;0.00;0;;;
1;1854;2;9;2;35.000;85.00;0.00;0;;;
1;1855;2;4;1;20.000;0.00;0.00;0;;;
1;1856;2;4;1;4.000;0.00;0.00;0;"Pegou 14 devolveu 05 devolveu 05";;
1;1857;2;9;2;43.000;85.00;0.00;0;;;
1;1858;2;9;2;10.000;85.00;0.00;0;;;
1;1859;2;9;2;10.000;85.00;0.00;0;;;
1;1860;2;9;2;2.000;85.00;0.00;0;;;
1;1861;2;8;2;3.000;95.00;0.00;0;;;
1;1862;2;10;2;1.000;115.00;0.00;0;;;
1;1863;1;2;1;1.000;380.00;0.00;0;;;
1;1864;2;10;2;1.000;115.00;0.00;0;;;
1;1865;2;12;2;1.000;120.00;0.00;0;;;
1;1866;2;10;2;1.000;115.00;0.00;0;;;
1;1867;2;12;2;1.000;120.00;0.00;0;;;
1;1868;2;9;2;2.000;90.00;0.00;0;;;
1;1869;2;9;2;6.000;85.00;0.00;0;;;
1;1870;2;9;2;1.000;85.00;0.00;0;;;
1;1871;2;9;2;5.000;85.00;0.00;0;;;
1;1872;2;4;1;1.000;0.00;0.00;0;;;
1;1873;2;9;2;4.000;85.00;0.00;0;;;
1;1874;2;12;2;1.000;120.00;0.00;0;;;
1;1875;2;12;2;1.000;120.00;0.00;0;;;
1;1876;2;9;2;1.000;85.00;3.00;0;;;
1;1877;2;9;2;2.000;85.00;0.00;0;;;
1;1878;2;8;2;2.000;105.00;0.00;0;;;
1;1879;2;8;2;3.000;95.00;0.00;0;;;
1;1880;170;10;2;1.000;115.00;0.00;1;;;
1;1881;170;10;2;1.000;115.00;0.00;0;;;
1;1882;170;12;2;1.000;120.00;0.00;0;;;
1;1883;170;12;2;1.000;120.00;0.00;0;;;
1;1884;170;12;2;1.000;120.00;0.00;0;;;
1;1885;170;10;2;1.000;115.00;0.00;0;;;
1;1886;170;9;2;2.000;85.00;0.00;0;;;
1;1887;1;12;2;1.000;110.00;0.00;0;;;
1;1889;170;12;2;1.000;120.00;0.00;0;;;
1;1890;170;10;2;1.000;115.00;0.00;0;;;
1;1891;1;12;2;1.000;110.00;0.00;0;;;
1;1892;170;12;2;1.000;120.00;0.00;0;;;
1;1893;170;12;2;1.000;120.00;0.00;0;;;
1;1894;170;9;2;1.000;87.00;0.00;0;;;
1;1895;170;9;2;1.000;87.00;0.00;0;;;
1;1896;170;8;2;1.000;100.00;0.00;0;;;
1;1897;170;10;2;1.000;115.00;0.00;0;;;
1;1898;170;10;2;1.000;115.00;0.00;0;;;
1;1899;170;12;2;1.000;120.00;0.00;0;;;
1;1900;170;8;2;2.000;90.00;0.00;0;;;
1;1901;170;9;2;17.000;85.00;0.00;0;;;
1;1902;170;8;2;1.000;90.00;0.00;0;;;
1;1903;170;9;2;4.000;85.00;0.00;0;;;
1;1904;170;12;2;1.000;120.00;0.00;0;;;
1;1905;2;9;2;1.000;85.00;0.00;0;;;
1;1906;2;8;2;1.000;110.00;0.00;0;;;
1;1907;2;8;2;2.000;100.00;0.00;0;;;
1;1909;2;9;2;15.000;85.00;0.00;0;;;
1;1910;2;9;2;2.000;105.00;0.00;0;;;
1;1911;2;9;2;1.000;87.00;0.00;0;;;
1;1912;2;8;2;1.000;95.00;0.00;0;;;
1;1913;2;8;2;1.000;95.00;0.00;0;;;
1;1914;2;9;2;8.000;85.00;0.00;0;;;
1;1915;2;8;2;2.000;90.00;0.00;0;;;
1;1916;2;12;2;1.000;115.00;0.00;0;;;
1;1917;2;10;2;1.000;115.00;0.00;0;;;
1;1918;2;9;2;1.000;85.00;0.00;0;;;
1;1919;2;12;2;1.000;120.00;0.00;0;;;
1;1920;2;9;2;1.000;85.00;0.00;0;;;
1;1921;2;10;2;1.000;115.00;0.00;0;;;
1;1922;2;9;2;1.000;85.00;0.00;0;;;
1;1923;2;9;2;4.000;85.00;0.00;0;;;
1;1924;2;12;2;1.000;120.00;0.00;0;;;
1;1925;2;10;2;1.000;115.00;0.00;0;;;
1;1926;2;9;2;2.000;85.00;0.00;0;;;
1;1927;2;8;2;2.000;90.00;0.00;0;;;
1;1928;2;10;2;1.000;115.00;0.00;0;;;
1;1929;2;12;2;1.000;130.00;0.00;0;;;
1;1930;2;9;2;1.000;85.00;0.00;0;;;
1;1931;2;12;2;1.000;120.00;0.00;0;;;
1;1933;2;12;2;1.000;120.00;0.00;0;;;
1;1934;2;12;2;1.000;120.00;0.00;0;;;
1;1935;2;10;2;1.000;115.00;0.00;0;;;
1;1936;2;10;2;1.000;115.00;0.00;0;;;
1;1937;2;9;2;1.000;85.00;0.00;0;;;
1;1938;2;9;2;5.000;85.00;0.00;0;;;
1;1939;2;9;2;20.000;85.00;0.00;0;;;
1;1941;2;12;2;1.000;120.00;0.00;0;;;
1;1942;2;12;2;1.000;120.00;0.00;0;;;
1;1943;2;9;2;2.000;85.00;0.00;0;;;
1;1944;2;9;2;9.000;85.00;0.00;0;;;
1;1945;2;9;2;1.000;85.00;0.00;0;;;
1;1946;2;12;2;1.000;120.00;0.00;0;;;
1;1947;2;12;2;1.000;120.00;0.00;0;;;
1;1948;2;9;2;1.000;85.00;0.00;0;;;
1;1949;2;8;2;2.000;95.00;0.00;0;;;
1;1950;2;8;2;1.000;103.00;0.00;0;;;
1;1951;2;9;2;2.000;85.00;0.00;0;;;
1;1952;2;9;2;21.000;85.00;0.00;0;;;
1;1953;2;9;2;15.000;82.00;0.00;0;;;
1;1954;2;9;2;10.000;85.00;0.00;0;;;
1;1955;2;9;2;9.000;85.00;0.00;0;;;
1;1956;2;12;2;1.000;120.00;0.00;0;;;
1;1957;2;12;2;1.000;120.00;0.00;0;;;
1;1958;2;9;2;1.000;85.00;0.00;0;;;
1;1959;2;9;2;1.000;85.00;0.00;0;;;
1;1960;170;10;2;1.000;115.00;0.00;0;;;
1;1961;2;9;2;1.000;85.00;0.00;0;;;
1;1962;170;12;2;1.000;120.00;0.00;0;;;
1;1963;170;9;2;2.000;85.00;0.00;0;;;
1;1964;170;10;2;1.000;115.00;0.00;0;;;
1;1965;170;9;2;20.000;85.00;0.00;0;;;
1;1966;170;9;2;1.000;85.00;0.00;0;;;
1;1967;170;9;2;1.000;85.00;0.00;0;;;
1;1968;170;12;2;1.000;120.00;0.00;0;;;
1;1969;170;12;2;1.000;120.00;0.00;0;;;
1;1970;170;9;2;17.000;85.00;0.00;0;;;
1;1971;1;12;2;1.000;100.00;0.00;0;;;
1;1972;2;8;2;1.000;100.00;0.00;0;;;
1;1973;2;12;2;1.000;120.00;0.00;0;;;
1;1974;2;9;2;2.000;85.00;0.00;0;;;
1;1975;2;12;2;1.000;120.00;0.00;0;;;
1;1976;2;10;2;1.000;115.00;0.00;0;;;
1;1977;2;8;2;2.000;95.00;0.00;0;;;
1;1978;2;4;1;1.000;200.00;0.00;0;;;
1;1979;2;9;2;4.000;85.00;0.00;0;;;
1;1980;2;10;2;1.000;115.00;0.00;0;;;
1;1981;2;12;2;1.000;120.00;0.00;0;;;
1;1982;2;12;2;1.000;120.00;0.00;0;;;
1;1983;2;9;2;20.000;85.00;0.00;0;;;
1;1984;2;10;2;1.000;115.00;0.00;0;;;
1;1985;2;10;2;1.000;115.00;0.00;0;;;
1;1986;2;10;2;1.000;115.00;0.00;0;;;
1;1988;2;12;2;1.000;120.00;0.00;0;;;
1;1989;2;8;2;1.000;100.00;0.00;0;;;
1;1990;2;12;2;1.000;120.00;0.00;0;;;
1;1991;2;9;2;5.000;85.00;0.00;0;;;
1;1992;2;10;2;1.000;115.00;0.00;0;;;
1;1993;2;9;2;25.000;85.00;0.00;0;;;
1;1994;2;8;2;2.000;100.00;0.00;0;;;
1;1995;2;9;2;8.000;85.00;0.00;0;;;
1;1996;2;9;2;9.000;85.00;0.00;0;;;
1;1997;2;10;2;2.000;115.00;0.00;0;;;
1;1998;2;9;2;2.000;85.00;0.00;0;;;
1;1999;2;8;2;4.000;105.00;0.00;0;;;
1;2000;2;8;2;1.000;95.00;0.00;0;;;
1;2001;2;9;2;10.000;85.00;0.00;0;;;
1;2002;2;8;2;1.000;95.00;0.00;0;;;
1;2003;2;4;1;1.000;0.00;0.00;0;;;
1;2004;2;8;2;1.000;90.00;0.00;0;;;
1;2005;2;9;2;3.000;87.00;0.00;0;;;
1;2006;2;12;2;1.000;120.00;0.00;0;;;
1;2007;2;12;2;1.000;120.00;0.00;0;;;
1;2008;2;12;2;1.000;120.00;0.00;0;;;
1;2009;2;8;2;1.000;110.00;0.00;0;;;
1;2010;1;12;2;1.000;110.00;0.00;0;;;
1;2011;2;12;2;1.000;120.00;0.00;0;;;
1;2012;2;9;2;1.000;85.00;0.00;0;;;
1;2013;2;12;2;1.000;120.00;0.00;0;;;
1;2014;2;9;2;5.000;85.00;0.00;0;;;
1;2015;2;9;2;5.000;90.00;0.00;0;;;
1;2016;2;8;2;1.000;100.00;0.00;0;;;
1;2017;2;9;2;1.000;85.00;0.00;0;;;
1;2018;2;12;2;1.000;120.00;0.00;0;;;
1;2019;2;12;2;1.000;120.00;0.00;0;;;
1;2020;2;9;2;1.000;85.00;0.00;0;;;
1;2021;2;9;2;1.000;85.00;0.00;0;;;
1;2022;2;9;2;1.000;85.00;0.00;0;;;
1;2023;2;9;2;2.000;85.00;0.00;0;;;
1;2024;2;9;2;1.000;85.00;0.00;0;;;
1;2025;2;10;2;1.000;115.00;0.00;0;;;
1;2026;2;10;2;1.000;115.00;0.00;0;;;
1;2027;2;12;2;1.000;120.00;0.00;0;;;
1;2028;2;9;2;1.000;85.00;0.00;0;;;
1;2029;2;9;2;1.000;85.00;0.00;0;;;
1;2030;2;12;2;1.000;100.00;0.00;0;;;
1;2031;2;10;2;1.000;115.00;0.00;0;;;
1;2032;2;12;2;1.000;120.00;0.00;0;;;
1;2033;2;10;2;1.000;115.00;0.00;1;;;
1;2034;2;10;2;1.000;115.00;0.00;0;;;
1;2035;2;12;2;1.000;120.00;0.00;0;;;
1;2036;2;8;2;2.000;95.00;0.00;0;;;
1;2037;2;10;2;1.000;115.00;0.00;0;;;
1;2038;2;10;2;1.000;115.00;0.00;0;;;
1;2039;2;12;2;1.000;120.00;0.00;0;;;
1;2040;2;9;2;10.000;85.00;0.00;0;;;
1;2041;2;4;1;10.000;0.00;0.00;0;;;
1;2042;2;4;1;14.000;0.00;0.00;0;;;
1;2043;2;9;2;44.000;85.00;0.00;0;;;
1;2044;2;9;2;46.000;85.00;0.00;0;;;
1;2045;2;4;1;20.000;0.00;0.00;0;;;
1;2046;2;9;2;4.000;85.00;0.00;0;;;
1;2047;2;9;2;3.000;85.00;0.00;0;;;
1;2049;2;12;2;1.000;120.00;0.00;0;;;
1;2050;2;9;2;2.000;85.00;0.00;0;;;
1;2051;2;12;2;1.000;120.00;0.00;0;;;
1;2052;2;9;2;1.000;85.00;0.00;0;;;
1;2053;2;12;2;1.000;120.00;0.00;0;;;
1;2054;2;8;2;2.000;100.00;0.00;0;;;
1;2055;170;10;2;1.000;115.00;0.00;0;;;
1;2056;2;12;2;1.000;120.00;0.00;0;;;
1;2057;2;9;2;10.000;85.00;0.00;0;;;
1;2058;170;9;2;2.000;85.00;0.00;0;;;
1;2059;170;12;2;1.000;120.00;0.00;0;;;
1;2060;170;12;2;1.000;120.00;0.00;0;;;
1;2061;170;10;2;1.000;100.00;0.00;0;;;
1;2062;170;9;2;1.000;85.00;0.00;0;;;
1;2063;170;9;2;1.000;85.00;0.00;0;;;
1;2064;170;12;2;1.000;120.00;0.00;0;;;
1;2065;170;10;2;1.000;115.00;0.00;0;;;
1;2067;170;9;2;4.000;85.00;0.00;0;;;
1;2068;170;12;2;1.000;120.00;0.00;0;;;
1;2069;170;12;2;1.000;120.00;0.00;0;;;
1;2070;170;12;2;1.000;120.00;0.00;0;;;
1;2071;170;10;2;2.000;110.00;0.00;0;;;
1;2072;170;12;2;1.000;112.00;0.00;0;;;
1;2073;170;12;2;1.000;112.00;0.00;0;;;
1;2074;1;8;2;2.000;100.00;0.00;0;;;
1;2075;170;12;2;1.000;120.00;0.00;0;;;
1;2076;170;12;2;1.000;120.00;0.00;0;;;
1;2077;170;12;2;1.000;120.00;0.00;0;;;
1;2078;170;12;2;1.000;120.00;0.00;0;;;
1;2079;170;9;2;1.000;85.00;0.00;0;;;
1;2080;170;10;2;1.000;115.00;0.00;0;;;
1;2081;170;12;2;1.000;120.00;0.00;0;;;
1;2082;170;12;2;1.000;120.00;0.00;0;;;
1;2083;170;12;2;1.000;120.00;0.00;0;;;
1;2084;2;10;2;1.000;115.00;0.00;0;;;
1;2085;2;10;2;1.000;115.00;0.00;0;;;
1;2086;170;12;2;1.000;120.00;0.00;0;;;
1;2087;170;9;2;3.000;85.00;0.00;0;;;
1;2088;170;9;2;16.000;85.00;0.00;0;;;
1;2089;2;10;2;1.000;115.00;0.00;0;;;
1;2090;170;8;2;2.000;90.00;0.00;0;;;
1;2091;170;9;2;2.000;85.00;0.00;0;;;
1;2093;170;9;2;15.000;85.00;0.00;0;;;
1;2094;170;8;2;2.000;105.00;0.00;0;;;
1;2095;170;9;2;2.000;87.00;0.00;0;;;
1;2096;170;8;2;1.000;95.00;0.00;0;;;
1;2097;170;9;2;1.000;85.00;0.00;0;;;
1;2098;170;9;2;7.000;85.00;0.00;0;;;
1;2099;170;12;2;1.000;115.00;0.00;0;;;
1;2100;170;12;2;1.000;120.00;0.00;0;;;
1;2101;170;12;2;1.000;130.00;0.00;0;;;
1;2102;2;10;2;1.000;115.00;0.00;0;;;
1;2103;170;12;2;2.000;120.00;0.00;0;;;
1;2104;1;12;2;1.000;100.00;0.00;0;;;
1;2105;170;12;2;1.000;120.00;0.00;0;;;
1;2106;170;12;2;1.000;120.00;0.00;0;;;
1;2107;170;9;2;3.000;85.00;0.00;1;;;
1;2108;170;9;2;2.000;90.00;0.00;0;;;
1;2109;170;12;2;1.000;120.00;0.00;0;;;
